signal_id,material_code,plant_code,period_date,period_type,demand_type,volume_rc,week_label
1594,32000014,7101,2026-02-16,WEEK,ACTUAL,3433.0,w08
1595,32000014,7101,2026-02-23,WEEK,ACTUAL,3853.0,w09
1596,32000014,7101,2026-03-02,WEEK,ACTUAL,4074.0,w10
1597,32000015,7101,2025-12-29,WEEK,IBP,4878.0,w01
1598,32000015,7101,2026-01-05,WEEK,IBP,4737.0,w02
1599,32000015,7101,2026-01-12,WEEK,IBP,4690.0,w03
1600,32000015,7101,2026-01-19,WEEK,IBP,4845.0,w04
1601,32000015,7101,2026-01-26,WEEK,IBP,5365.0,w05
1602,32000015,7101,2026-02-02,WEEK,IBP,5136.0,w06
1603,32000015,7101,2026-02-09,WEEK,IBP,5180.0,w07
1604,32000015,7101,2026-02-16,WEEK,IBP,5149.0,w08
1605,32000015,7101,2026-02-23,WEEK,IBP,5925.0,w09
1606,32000015,7101,2026-03-02,WEEK,IBP,6201.0,w10
1607,32000015,7101,2026-03-09,WEEK,IBP,6312.0,w11
1608,32000015,7101,2026-03-16,WEEK,IBP,6517.0,w12
1609,32000015,7101,2026-03-23,WEEK,IBP,6505.0,w13
1610,32000015,7101,2026-03-30,WEEK,IBP,6164.0,w14
1611,32000015,7101,2026-04-06,WEEK,IBP,6347.0,w15
1612,32000015,7101,2026-04-13,WEEK,IBP,5970.0,w16
1613,32000015,7101,2026-04-20,WEEK,IBP,5906.0,w17
1614,32000015,7101,2026-04-27,WEEK,IBP,5787.0,w18
1615,32000015,7101,2026-05-04,WEEK,IBP,5378.0,w19
1616,32000015,7101,2026-05-11,WEEK,IBP,5318.0,w20
1617,32000015,7101,2026-05-18,WEEK,IBP,4970.0,w21
1618,32000015,7101,2026-05-25,WEEK,IBP,4741.0,w22
1619,32000015,7101,2026-06-01,WEEK,IBP,4427.0,w23
1620,32000015,7101,2026-06-08,WEEK,IBP,4362.0,w24
1621,32000015,7101,2026-06-15,WEEK,IBP,4397.0,w25
1622,32000015,7101,2026-06-22,WEEK,IBP,4235.0,w26
1623,32000015,7101,2026-06-29,WEEK,IBP,4393.0,w27
1624,32000015,7101,2026-07-06,WEEK,IBP,4249.0,w28
1625,32000015,7101,2026-07-13,WEEK,IBP,4439.0,w29
1626,32000015,7101,2026-07-20,WEEK,IBP,4453.0,w30
1627,32000015,7101,2026-07-27,WEEK,IBP,4452.0,w31
1628,32000015,7101,2026-08-03,WEEK,IBP,4397.0,w32
1629,32000015,7101,2026-08-10,WEEK,IBP,4466.0,w33
1630,32000015,7101,2026-08-17,WEEK,IBP,4557.0,w34
1631,32000015,7101,2026-08-24,WEEK,IBP,4728.0,w35
1632,32000015,7101,2026-08-31,WEEK,IBP,4828.0,w36
1633,32000015,7101,2026-09-07,WEEK,IBP,5155.0,w37
1634,32000015,7101,2026-09-14,WEEK,IBP,5282.0,w38
1635,32000015,7101,2026-09-21,WEEK,IBP,5346.0,w39
1636,32000015,7101,2026-09-28,WEEK,IBP,5353.0,w40
1637,32000015,7101,2026-10-05,WEEK,IBP,5556.0,w41
1638,32000015,7101,2026-10-12,WEEK,IBP,5564.0,w42
1639,32000015,7101,2026-10-19,WEEK,IBP,5881.0,w43
1640,32000015,7101,2026-10-26,WEEK,IBP,5896.0,w44
1641,32000015,7101,2026-11-02,WEEK,IBP,6146.0,w45
1642,32000015,7101,2026-11-09,WEEK,IBP,6074.0,w46
1643,32000015,7101,2026-11-16,WEEK,IBP,6295.0,w47
1644,32000015,7101,2026-11-23,WEEK,IBP,6443.0,w48
1645,32000015,7101,2026-11-30,WEEK,IBP,4889.0,w49
1646,32000015,7101,2026-12-07,WEEK,IBP,4797.0,w50
1647,32000015,7101,2026-12-14,WEEK,IBP,4750.0,w51
1648,32000015,7101,2026-12-21,WEEK,IBP,4921.0,w52
1649,32000015,7101,2025-12-29,WEEK,POST_FCST,4457.0,w01
1650,32000015,7101,2026-01-05,WEEK,POST_FCST,4571.0,w02
1651,32000015,7101,2026-01-12,WEEK,POST_FCST,4431.0,w03
1652,32000015,7101,2026-01-19,WEEK,POST_FCST,4688.0,w04
1653,32000015,7101,2026-01-26,WEEK,POST_FCST,5229.0,w05
1654,32000015,7101,2026-02-02,WEEK,POST_FCST,4971.0,w06
1655,32000015,7101,2026-02-09,WEEK,POST_FCST,5205.0,w07
1656,32000015,7101,2026-02-16,WEEK,POST_FCST,4976.0,w08
1657,32000015,7101,2026-02-23,WEEK,POST_FCST,5939.0,w09
1658,32000015,7101,2026-03-02,WEEK,POST_FCST,6101.0,w10
1659,32000015,7101,2026-03-09,WEEK,POST_FCST,6126.0,w11
1660,32000015,7101,2026-03-16,WEEK,POST_FCST,5971.0,w12
1661,32000015,7101,2026-03-23,WEEK,POST_FCST,6440.0,w13
1662,32000015,7101,2026-03-30,WEEK,POST_FCST,6088.0,w14
1663,32000015,7101,2026-04-06,WEEK,POST_FCST,5887.0,w15
1664,32000015,7101,2026-04-13,WEEK,POST_FCST,5902.0,w16
1665,32000015,7101,2026-04-20,WEEK,POST_FCST,5424.0,w17
1666,32000015,7101,2026-04-27,WEEK,POST_FCST,5685.0,w18
1667,32000015,7101,2026-05-04,WEEK,POST_FCST,5126.0,w19
1668,32000015,7101,2026-05-11,WEEK,POST_FCST,5142.0,w20
1669,32000015,7101,2026-05-18,WEEK,POST_FCST,4846.0,w21
1670,32000015,7101,2026-05-25,WEEK,POST_FCST,4362.0,w22
1671,32000015,7101,2026-06-01,WEEK,POST_FCST,4280.0,w23
1672,32000015,7101,2026-06-08,WEEK,POST_FCST,4111.0,w24
1673,32000015,7101,2026-06-15,WEEK,POST_FCST,4130.0,w25
1674,32000015,7101,2026-06-22,WEEK,POST_FCST,4074.0,w26
1675,32000015,7101,2026-06-29,WEEK,POST_FCST,4173.0,w27
1676,32000015,7101,2026-07-06,WEEK,POST_FCST,4073.0,w28
1677,32000015,7101,2026-07-13,WEEK,POST_FCST,4164.0,w29
1678,32000015,7101,2026-07-20,WEEK,POST_FCST,4314.0,w30
1679,32000015,7101,2026-07-27,WEEK,POST_FCST,4123.0,w31
1680,32000015,7101,2026-08-03,WEEK,POST_FCST,4416.0,w32
1681,32000015,7101,2026-08-10,WEEK,POST_FCST,4493.0,w33
1682,32000015,7101,2026-08-17,WEEK,POST_FCST,4569.0,w34
1683,32000015,7101,2026-08-24,WEEK,POST_FCST,4634.0,w35
1684,32000015,7101,2026-08-31,WEEK,POST_FCST,4744.0,w36
1685,32000015,7101,2026-09-07,WEEK,POST_FCST,4708.0,w37
1686,32000015,7101,2026-09-14,WEEK,POST_FCST,4801.0,w38
1687,32000015,7101,2026-09-21,WEEK,POST_FCST,4955.0,w39
1688,32000015,7101,2026-09-28,WEEK,POST_FCST,5179.0,w40
1689,32000015,7101,2026-10-05,WEEK,POST_FCST,5093.0,w41
1690,32000015,7101,2026-10-12,WEEK,POST_FCST,5464.0,w42
1691,32000015,7101,2026-10-19,WEEK,POST_FCST,5739.0,w43
1692,32000015,7101,2026-10-26,WEEK,POST_FCST,5772.0,w44
1693,32000015,7101,2026-11-02,WEEK,POST_FCST,5898.0,w45
1694,32000015,7101,2026-11-09,WEEK,POST_FCST,5771.0,w46
1695,32000015,7101,2026-11-16,WEEK,POST_FCST,6233.0,w47
1696,32000015,7101,2026-11-23,WEEK,POST_FCST,6259.0,w48
1697,32000015,7101,2026-11-30,WEEK,POST_FCST,4458.0,w49
1698,32000015,7101,2026-12-07,WEEK,POST_FCST,4451.0,w50
1699,32000015,7101,2026-12-14,WEEK,POST_FCST,4751.0,w51
1700,32000015,7101,2026-12-21,WEEK,POST_FCST,4662.0,w52
1701,32000015,7101,2025-12-29,WEEK,ACTUAL,4686.0,w01
1702,32000015,7101,2026-01-05,WEEK,ACTUAL,4713.0,w02
1703,32000015,7101,2026-01-12,WEEK,ACTUAL,4547.0,w03
1704,32000015,7101,2026-01-19,WEEK,ACTUAL,4517.0,w04
1705,32000015,7101,2026-01-26,WEEK,ACTUAL,4917.0,w05
1706,32000015,7101,2026-02-02,WEEK,ACTUAL,4850.0,w06
1707,32000015,7101,2026-02-09,WEEK,ACTUAL,4920.0,w07
1708,32000015,7101,2026-02-16,WEEK,ACTUAL,5122.0,w08
1709,32000015,7101,2026-02-23,WEEK,ACTUAL,5704.0,w09
1710,32000015,7101,2026-03-02,WEEK,ACTUAL,6136.0,w10
1711,32000016,7101,2025-12-29,WEEK,IBP,3939.0,w01
1712,32000016,7101,2026-01-05,WEEK,IBP,3977.0,w02
1713,32000016,7101,2026-01-12,WEEK,IBP,3983.0,w03
1714,32000016,7101,2026-01-19,WEEK,IBP,3974.0,w04
1715,32000016,7101,2026-01-26,WEEK,IBP,4400.0,w05
1716,32000016,7101,2026-02-02,WEEK,IBP,4279.0,w06
1717,32000016,7101,2026-02-09,WEEK,IBP,4350.0,w07
1718,32000016,7101,2026-02-16,WEEK,IBP,4244.0,w08
1719,32000016,7101,2026-02-23,WEEK,IBP,4906.0,w09
1720,32000016,7101,2026-03-02,WEEK,IBP,5134.0,w10
1721,32000016,7101,2026-03-09,WEEK,IBP,5185.0,w11
1722,32000016,7101,2026-03-16,WEEK,IBP,5479.0,w12
1723,32000016,7101,2026-03-23,WEEK,IBP,5367.0,w13
1724,32000016,7101,2026-03-30,WEEK,IBP,5213.0,w14
1725,32000016,7101,2026-04-06,WEEK,IBP,5140.0,w15
1726,32000016,7101,2026-04-13,WEEK,IBP,4980.0,w16
1727,32000016,7101,2026-04-20,WEEK,IBP,4620.0,w17
1728,32000016,7101,2026-04-27,WEEK,IBP,4673.0,w18
1729,32000016,7101,2026-05-04,WEEK,IBP,4507.0,w19
1730,32000016,7101,2026-05-11,WEEK,IBP,4340.0,w20
1731,32000016,7101,2026-05-18,WEEK,IBP,4036.0,w21
1732,32000016,7101,2026-05-25,WEEK,IBP,3789.0,w22
1733,32000016,7101,2026-06-01,WEEK,IBP,3704.0,w23
1734,32000016,7101,2026-06-08,WEEK,IBP,3779.0,w24
1735,32000016,7101,2026-06-15,WEEK,IBP,3521.0,w25
1736,32000016,7101,2026-06-22,WEEK,IBP,3553.0,w26
1737,32000016,7101,2026-06-29,WEEK,IBP,3492.0,w27
1738,32000016,7101,2026-07-06,WEEK,IBP,3580.0,w28
1739,32000016,7101,2026-07-13,WEEK,IBP,3588.0,w29
1740,32000016,7101,2026-07-20,WEEK,IBP,3572.0,w30
1741,32000016,7101,2026-07-27,WEEK,IBP,3679.0,w31
1742,32000016,7101,2026-08-03,WEEK,IBP,3566.0,w32
1743,32000016,7101,2026-08-10,WEEK,IBP,3643.0,w33
1744,32000016,7101,2026-08-17,WEEK,IBP,3808.0,w34
1745,32000016,7101,2026-08-24,WEEK,IBP,3842.0,w35
1746,32000016,7101,2026-08-31,WEEK,IBP,3859.0,w36
1747,32000016,7101,2026-09-07,WEEK,IBP,4109.0,w37
1748,32000016,7101,2026-09-14,WEEK,IBP,4346.0,w38
1749,32000016,7101,2026-09-21,WEEK,IBP,4366.0,w39
1750,32000016,7101,2026-09-28,WEEK,IBP,4351.0,w40
1751,32000016,7101,2026-10-05,WEEK,IBP,4488.0,w41
1752,32000016,7101,2026-10-12,WEEK,IBP,4784.0,w42
1753,32000016,7101,2026-10-19,WEEK,IBP,4713.0,w43
1754,32000016,7101,2026-10-26,WEEK,IBP,4702.0,w44
1755,32000016,7101,2026-11-02,WEEK,IBP,5094.0,w45
1756,32000016,7101,2026-11-09,WEEK,IBP,5019.0,w46
1757,32000016,7101,2026-11-16,WEEK,IBP,5168.0,w47
1758,32000016,7101,2026-11-23,WEEK,IBP,5338.0,w48
1759,32000016,7101,2026-11-30,WEEK,IBP,4041.0,w49
1760,32000016,7101,2026-12-07,WEEK,IBP,3950.0,w50
1761,32000016,7101,2026-12-14,WEEK,IBP,4000.0,w51
1762,32000016,7101,2026-12-21,WEEK,IBP,4069.0,w52
1763,32000016,7101,2025-12-29,WEEK,POST_FCST,3688.0,w01
1764,32000016,7101,2026-01-05,WEEK,POST_FCST,3732.0,w02
1765,32000016,7101,2026-01-12,WEEK,POST_FCST,3768.0,w03
1766,32000016,7101,2026-01-19,WEEK,POST_FCST,3776.0,w04
1767,32000016,7101,2026-01-26,WEEK,POST_FCST,4150.0,w05
1768,32000016,7101,2026-02-02,WEEK,POST_FCST,4316.0,w06
1769,32000016,7101,2026-02-09,WEEK,POST_FCST,4252.0,w07
1770,32000016,7101,2026-02-16,WEEK,POST_FCST,4216.0,w08
1771,32000016,7101,2026-02-23,WEEK,POST_FCST,4678.0,w09
1772,32000016,7101,2026-03-02,WEEK,POST_FCST,5068.0,w10
1773,32000016,7101,2026-03-09,WEEK,POST_FCST,5120.0,w11
1774,32000016,7101,2026-03-16,WEEK,POST_FCST,5262.0,w12
1775,32000016,7101,2026-03-23,WEEK,POST_FCST,4925.0,w13
1776,32000016,7101,2026-03-30,WEEK,POST_FCST,4994.0,w14
1777,32000016,7101,2026-04-06,WEEK,POST_FCST,4763.0,w15
1778,32000016,7101,2026-04-13,WEEK,POST_FCST,4658.0,w16
1779,32000016,7101,2026-04-20,WEEK,POST_FCST,4399.0,w17
1780,32000016,7101,2026-04-27,WEEK,POST_FCST,4598.0,w18
1781,32000016,7101,2026-05-04,WEEK,POST_FCST,4435.0,w19
1782,32000016,7101,2026-05-11,WEEK,POST_FCST,4051.0,w20
1783,32000016,7101,2026-05-18,WEEK,POST_FCST,3953.0,w21
1784,32000016,7101,2026-05-25,WEEK,POST_FCST,3711.0,w22
1785,32000016,7101,2026-06-01,WEEK,POST_FCST,3572.0,w23
1786,32000016,7101,2026-06-08,WEEK,POST_FCST,3427.0,w24
1787,32000016,7101,2026-06-15,WEEK,POST_FCST,3398.0,w25
1788,32000016,7101,2026-06-22,WEEK,POST_FCST,3489.0,w26
1789,32000016,7101,2026-06-29,WEEK,POST_FCST,3303.0,w27
1790,32000016,7101,2026-07-06,WEEK,POST_FCST,3305.0,w28
1791,32000016,7101,2026-07-13,WEEK,POST_FCST,3455.0,w29
1792,32000016,7101,2026-07-20,WEEK,POST_FCST,3620.0,w30
1793,32000016,7101,2026-07-27,WEEK,POST_FCST,3582.0,w31
1794,32000016,7101,2026-08-03,WEEK,POST_FCST,3585.0,w32
1795,32000016,7101,2026-08-10,WEEK,POST_FCST,3570.0,w33
1796,32000016,7101,2026-08-17,WEEK,POST_FCST,3752.0,w34
1797,32000016,7101,2026-08-24,WEEK,POST_FCST,3651.0,w35
1798,32000016,7101,2026-08-31,WEEK,POST_FCST,3841.0,w36
1799,32000016,7101,2026-09-07,WEEK,POST_FCST,4122.0,w37
1800,32000016,7101,2026-09-14,WEEK,POST_FCST,4141.0,w38
1801,32000016,7101,2026-09-21,WEEK,POST_FCST,4305.0,w39
1802,32000016,7101,2026-09-28,WEEK,POST_FCST,4255.0,w40
1803,32000016,7101,2026-10-05,WEEK,POST_FCST,4237.0,w41
1804,32000016,7101,2026-10-12,WEEK,POST_FCST,4628.0,w42
1805,32000016,7101,2026-10-19,WEEK,POST_FCST,4402.0,w43
1806,32000016,7101,2026-10-26,WEEK,POST_FCST,4649.0,w44
1807,32000016,7101,2026-11-02,WEEK,POST_FCST,4725.0,w45
1808,32000016,7101,2026-11-09,WEEK,POST_FCST,4747.0,w46
1809,32000016,7101,2026-11-16,WEEK,POST_FCST,4985.0,w47
1810,32000016,7101,2026-11-23,WEEK,POST_FCST,5046.0,w48
1811,32000016,7101,2026-11-30,WEEK,POST_FCST,3796.0,w49
1812,32000016,7101,2026-12-07,WEEK,POST_FCST,3823.0,w50
1813,32000016,7101,2026-12-14,WEEK,POST_FCST,3661.0,w51
1814,32000016,7101,2026-12-21,WEEK,POST_FCST,3685.0,w52
1815,32000016,7101,2025-12-29,WEEK,ACTUAL,3750.0,w01
1816,32000016,7101,2026-01-05,WEEK,ACTUAL,3654.0,w02
1817,32000016,7101,2026-01-12,WEEK,ACTUAL,3826.0,w03
1818,32000016,7101,2026-01-19,WEEK,ACTUAL,3792.0,w04
1819,32000016,7101,2026-01-26,WEEK,ACTUAL,4266.0,w05
1820,32000016,7101,2026-02-02,WEEK,ACTUAL,4191.0,w06
1821,32000016,7101,2026-02-09,WEEK,ACTUAL,4062.0,w07
1822,32000016,7101,2026-02-16,WEEK,ACTUAL,4181.0,w08
1823,32000016,7101,2026-02-23,WEEK,ACTUAL,4530.0,w09
1824,32000016,7101,2026-03-02,WEEK,ACTUAL,4729.0,w10
1825,32000017,7101,2025-12-29,WEEK,IBP,3703.0,w01
1826,32000017,7101,2026-01-05,WEEK,IBP,3628.0,w02
1827,32000017,7101,2026-01-12,WEEK,IBP,3705.0,w03
1828,32000017,7101,2026-01-19,WEEK,IBP,3710.0,w04
1829,32000017,7101,2026-01-26,WEEK,IBP,4090.0,w05
1830,32000017,7101,2026-02-02,WEEK,IBP,4104.0,w06
1831,32000017,7101,2026-02-09,WEEK,IBP,3987.0,w07
1832,32000017,7101,2026-02-16,WEEK,IBP,3960.0,w08
1833,32000017,7101,2026-02-23,WEEK,IBP,4572.0,w09
1834,32000017,7101,2026-03-02,WEEK,IBP,4695.0,w10
1835,32000017,7101,2026-03-09,WEEK,IBP,4761.0,w11
1836,32000017,7101,2026-03-16,WEEK,IBP,4975.0,w12
1837,32000017,7101,2026-03-23,WEEK,IBP,4970.0,w13
1838,32000017,7101,2026-03-30,WEEK,IBP,4696.0,w14
1839,32000017,7101,2026-04-06,WEEK,IBP,4637.0,w15
1840,32000017,7101,2026-04-13,WEEK,IBP,4531.0,w16
1841,32000017,7101,2026-04-20,WEEK,IBP,4274.0,w17
1842,32000017,7101,2026-04-27,WEEK,IBP,4470.0,w18
1843,32000017,7101,2026-05-04,WEEK,IBP,4147.0,w19
1844,32000017,7101,2026-05-11,WEEK,IBP,3921.0,w20
1845,32000017,7101,2026-05-18,WEEK,IBP,3713.0,w21
1846,32000017,7101,2026-05-25,WEEK,IBP,3598.0,w22
1847,32000017,7101,2026-06-01,WEEK,IBP,3486.0,w23
1848,32000017,7101,2026-06-08,WEEK,IBP,3353.0,w24
1849,32000017,7101,2026-06-15,WEEK,IBP,3192.0,w25
1850,32000017,7101,2026-06-22,WEEK,IBP,3258.0,w26
1851,32000017,7101,2026-06-29,WEEK,IBP,3239.0,w27
1852,32000017,7101,2026-07-06,WEEK,IBP,3311.0,w28
1853,32000017,7101,2026-07-13,WEEK,IBP,3370.0,w29
1854,32000017,7101,2026-07-20,WEEK,IBP,3322.0,w30
1855,32000017,7101,2026-07-27,WEEK,IBP,3328.0,w31
1856,32000017,7101,2026-08-03,WEEK,IBP,3484.0,w32
1857,32000017,7101,2026-08-10,WEEK,IBP,3448.0,w33
1858,32000017,7101,2026-08-17,WEEK,IBP,3607.0,w34
1859,32000017,7101,2026-08-24,WEEK,IBP,3561.0,w35
1860,32000017,7101,2026-08-31,WEEK,IBP,3637.0,w36
1861,32000017,7101,2026-09-07,WEEK,IBP,3714.0,w37
1862,32000017,7101,2026-09-14,WEEK,IBP,3932.0,w38
1863,32000017,7101,2026-09-21,WEEK,IBP,4115.0,w39
1864,32000017,7101,2026-09-28,WEEK,IBP,3976.0,w40
1865,32000017,7101,2026-10-05,WEEK,IBP,4070.0,w41
1866,32000017,7101,2026-10-12,WEEK,IBP,4174.0,w42
1867,32000017,7101,2026-10-19,WEEK,IBP,4339.0,w43
1868,32000017,7101,2026-10-26,WEEK,IBP,4350.0,w44
1869,32000017,7101,2026-11-02,WEEK,IBP,4526.0,w45
1870,32000017,7101,2026-11-09,WEEK,IBP,4805.0,w46
1871,32000017,7101,2026-11-16,WEEK,IBP,4793.0,w47
1872,32000017,7101,2026-11-23,WEEK,IBP,4852.0,w48
1873,32000017,7101,2026-11-30,WEEK,IBP,3727.0,w49
1874,32000017,7101,2026-12-07,WEEK,IBP,3556.0,w50
1875,32000017,7101,2026-12-14,WEEK,IBP,3740.0,w51
1876,32000017,7101,2026-12-21,WEEK,IBP,3599.0,w52
1877,32000017,7101,2025-12-29,WEEK,POST_FCST,3609.0,w01
1878,32000017,7101,2026-01-05,WEEK,POST_FCST,3529.0,w02
1879,32000017,7101,2026-01-12,WEEK,POST_FCST,3591.0,w03
1880,32000017,7101,2026-01-19,WEEK,POST_FCST,3636.0,w04
1881,32000017,7101,2026-01-26,WEEK,POST_FCST,3785.0,w05
1882,32000017,7101,2026-02-02,WEEK,POST_FCST,3992.0,w06
1883,32000017,7101,2026-02-09,WEEK,POST_FCST,3816.0,w07
1884,32000017,7101,2026-02-16,WEEK,POST_FCST,3815.0,w08
1885,32000017,7101,2026-02-23,WEEK,POST_FCST,4319.0,w09
1886,32000017,7101,2026-03-02,WEEK,POST_FCST,4565.0,w10
1887,32000017,7101,2026-03-09,WEEK,POST_FCST,4424.0,w11
1888,32000017,7101,2026-03-16,WEEK,POST_FCST,4745.0,w12
1889,32000017,7101,2026-03-23,WEEK,POST_FCST,4741.0,w13
1890,32000017,7101,2026-03-30,WEEK,POST_FCST,4645.0,w14
1891,32000017,7101,2026-04-06,WEEK,POST_FCST,4671.0,w15
1892,32000017,7101,2026-04-13,WEEK,POST_FCST,4354.0,w16
1893,32000017,7101,2026-04-20,WEEK,POST_FCST,4134.0,w17
1894,32000017,7101,2026-04-27,WEEK,POST_FCST,4119.0,w18
1895,32000017,7101,2026-05-04,WEEK,POST_FCST,3927.0,w19
1896,32000017,7101,2026-05-11,WEEK,POST_FCST,3714.0,w20
1897,32000017,7101,2026-05-18,WEEK,POST_FCST,3629.0,w21
1898,32000017,7101,2026-05-25,WEEK,POST_FCST,3367.0,w22
1899,32000017,7101,2026-06-01,WEEK,POST_FCST,3449.0,w23
1900,32000017,7101,2026-06-08,WEEK,POST_FCST,3270.0,w24
1901,32000017,7101,2026-06-15,WEEK,POST_FCST,3112.0,w25
1902,32000017,7101,2026-06-22,WEEK,POST_FCST,3170.0,w26
1903,32000017,7101,2026-06-29,WEEK,POST_FCST,3059.0,w27
1904,32000017,7101,2026-07-06,WEEK,POST_FCST,3136.0,w28
1905,32000017,7101,2026-07-13,WEEK,POST_FCST,3253.0,w29
1906,32000017,7101,2026-07-20,WEEK,POST_FCST,3217.0,w30
1907,32000017,7101,2026-07-27,WEEK,POST_FCST,3229.0,w31
1908,32000017,7101,2026-08-03,WEEK,POST_FCST,3384.0,w32
1909,32000017,7101,2026-08-10,WEEK,POST_FCST,3426.0,w33
1910,32000017,7101,2026-08-17,WEEK,POST_FCST,3464.0,w34
1911,32000017,7101,2026-08-24,WEEK,POST_FCST,3519.0,w35
1912,32000017,7101,2026-08-31,WEEK,POST_FCST,3534.0,w36
1913,32000017,7101,2026-09-07,WEEK,POST_FCST,3587.0,w37
1914,32000017,7101,2026-09-14,WEEK,POST_FCST,3748.0,w38
1915,32000017,7101,2026-09-21,WEEK,POST_FCST,3708.0,w39
1916,32000017,7101,2026-09-28,WEEK,POST_FCST,3842.0,w40
1917,32000017,7101,2026-10-05,WEEK,POST_FCST,4039.0,w41
1918,32000017,7101,2026-10-12,WEEK,POST_FCST,4040.0,w42
1919,32000017,7101,2026-10-19,WEEK,POST_FCST,4356.0,w43
1920,32000017,7101,2026-10-26,WEEK,POST_FCST,4410.0,w44
1921,32000017,7101,2026-11-02,WEEK,POST_FCST,4560.0,w45
1922,32000017,7101,2026-11-09,WEEK,POST_FCST,4562.0,w46
1923,32000017,7101,2026-11-16,WEEK,POST_FCST,4757.0,w47
1924,32000017,7101,2026-11-23,WEEK,POST_FCST,4585.0,w48
1925,32000017,7101,2026-11-30,WEEK,POST_FCST,3581.0,w49
1926,32000017,7101,2026-12-07,WEEK,POST_FCST,3395.0,w50
1927,32000017,7101,2026-12-14,WEEK,POST_FCST,3582.0,w51
1928,32000017,7101,2026-12-21,WEEK,POST_FCST,3437.0,w52
1929,32000017,7101,2025-12-29,WEEK,ACTUAL,3585.0,w01
1930,32000017,7101,2026-01-05,WEEK,ACTUAL,3613.0,w02
1931,32000017,7101,2026-01-12,WEEK,ACTUAL,3285.0,w03
1932,32000017,7101,2026-01-19,WEEK,ACTUAL,3415.0,w04
1933,32000017,7101,2026-01-26,WEEK,ACTUAL,3991.0,w05
1934,32000017,7101,2026-02-02,WEEK,ACTUAL,3765.0,w06
1935,32000017,7101,2026-02-09,WEEK,ACTUAL,3938.0,w07
1936,32000017,7101,2026-02-16,WEEK,ACTUAL,3813.0,w08
1937,32000017,7101,2026-02-23,WEEK,ACTUAL,4223.0,w09
1938,32000017,7101,2026-03-02,WEEK,ACTUAL,4344.0,w10
1939,32000018,7102,2025-12-29,WEEK,IBP,2860.0,w01
1940,32000018,7102,2026-01-05,WEEK,IBP,2958.0,w02
1941,32000018,7102,2026-01-12,WEEK,IBP,2892.0,w03
1942,32000018,7102,2026-01-19,WEEK,IBP,2914.0,w04
1943,32000018,7102,2026-01-26,WEEK,IBP,3202.0,w05
1944,32000018,7102,2026-02-02,WEEK,IBP,3218.0,w06
1945,32000018,7102,2026-02-09,WEEK,IBP,3273.0,w07
1946,32000018,7102,2026-02-16,WEEK,IBP,3296.0,w08
1947,32000018,7102,2026-02-23,WEEK,IBP,3620.0,w09
1948,32000018,7102,2026-03-02,WEEK,IBP,3860.0,w10
1949,32000018,7102,2026-03-09,WEEK,IBP,3846.0,w11
1950,32000018,7102,2026-03-16,WEEK,IBP,3949.0,w12
1951,32000018,7102,2026-03-23,WEEK,IBP,4039.0,w13
1952,32000018,7102,2026-03-30,WEEK,IBP,3718.0,w14
1953,32000018,7102,2026-04-06,WEEK,IBP,3697.0,w15
1954,32000018,7102,2026-04-13,WEEK,IBP,3717.0,w16
1955,32000018,7102,2026-04-20,WEEK,IBP,3482.0,w17
1956,32000018,7102,2026-04-27,WEEK,IBP,3567.0,w18
1957,32000018,7102,2026-05-04,WEEK,IBP,3428.0,w19
1958,32000018,7102,2026-05-11,WEEK,IBP,3119.0,w20
1959,32000018,7102,2026-05-18,WEEK,IBP,3128.0,w21
1960,32000018,7102,2026-05-25,WEEK,IBP,2845.0,w22
1961,32000018,7102,2026-06-01,WEEK,IBP,2768.0,w23
1962,32000018,7102,2026-06-08,WEEK,IBP,2729.0,w24
1963,32000018,7102,2026-06-15,WEEK,IBP,2688.0,w25
1964,32000018,7102,2026-06-22,WEEK,IBP,2545.0,w26
1965,32000018,7102,2026-06-29,WEEK,IBP,2617.0,w27
1966,32000018,7102,2026-07-06,WEEK,IBP,2650.0,w28
1967,32000018,7102,2026-07-13,WEEK,IBP,2715.0,w29
1968,32000018,7102,2026-07-20,WEEK,IBP,2710.0,w30
1969,32000018,7102,2026-07-27,WEEK,IBP,2649.0,w31
1970,32000018,7102,2026-08-03,WEEK,IBP,2676.0,w32
1971,32000018,7102,2026-08-10,WEEK,IBP,2743.0,w33
1972,32000018,7102,2026-08-17,WEEK,IBP,2906.0,w34
1973,32000018,7102,2026-08-24,WEEK,IBP,2873.0,w35
1974,32000018,7102,2026-08-31,WEEK,IBP,2861.0,w36
1975,32000018,7102,2026-09-07,WEEK,IBP,3142.0,w37
1976,32000018,7102,2026-09-14,WEEK,IBP,3052.0,w38
1977,32000018,7102,2026-09-21,WEEK,IBP,3299.0,w39
1978,32000018,7102,2026-09-28,WEEK,IBP,3237.0,w40
1979,32000018,7102,2026-10-05,WEEK,IBP,3415.0,w41
1980,32000018,7102,2026-10-12,WEEK,IBP,3394.0,w42
1981,32000018,7102,2026-10-19,WEEK,IBP,3393.0,w43
1982,32000018,7102,2026-10-26,WEEK,IBP,3603.0,w44
1983,32000018,7102,2026-11-02,WEEK,IBP,3802.0,w45
1984,32000018,7102,2026-11-09,WEEK,IBP,3840.0,w46
1985,32000018,7102,2026-11-16,WEEK,IBP,3761.0,w47
1986,32000018,7102,2026-11-23,WEEK,IBP,3991.0,w48
1987,32000018,7102,2026-11-30,WEEK,IBP,2959.0,w49
